Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCF_009720835.1_GCF_009720835.1_ASM972083v1_genomic	100.0	0.92	Neural Network (Specific Model)	11	0.901	55161	339.01097928103417	6364785	0.66	5647	359	212599	None
GCF_009789555.1_GCF_009789555.1_ASM978955v1_genomic	100.0	0.95	Neural Network (Specific Model)	11	0.887	4682747	318.1668477080165	4948328	0.62	4603	2	4682747	None
GCF_009828015.1_GCF_009828015.1_ASM982801v1_genomic	100.0	0.21	Neural Network (Specific Model)	11	0.903	939600	314.8050292800551	3031321	0.64	2903	24	1137802	None
GCF_009857475.1_GCF_009857475.1_ASM985747v1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.923	268570	337.9076981999234	5722793	0.64	5222	96	514508	None
GCF_009873495.1_GCF_009873495.1_ASM987349v1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.812	7340101	321.0608838418388	8653730	0.41	7309	13	7340101	None
GCF_009933255.1_GCF_009933255.1_ASM993325v1_genomic	99.99	0.51	Neural Network (Specific Model)	11	0.84	108526	300.5186567164179	3159940	0.43	2948	54	439354	None
GCF_010093045.1_GCF_010093045.1_ASM1009304v1_genomic	99.86	0.04	Neural Network (Specific Model)	11	0.903	4535041	333.43132471334474	4535041	0.45	4099	1	4535041	None
GCF_010726085.1_GCF_010726085.1_ASM1072608v1_genomic	100.0	0.27	Neural Network (Specific Model)	11	0.928	6225779	316.2009828009828	6225779	0.66	6105	1	6225779	None
GCF_011388215.1_GCF_011388215.1_ASM1138821v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.929	4561131	332.4170192759756	4561131	0.69	4254	1	4561131	None
GCF_012726295.1_GCF_012726295.1_ASM1272629v1_genomic	100.0	0.68	Neural Network (Specific Model)	11	0.909	607373	380.236191974823	7968661	0.46	6355	44	1986630	None
GCF_012848175.1_GCF_012848175.1_ASM1284817v1_genomic	100.0	0.47	Neural Network (Specific Model)	11	0.863	4955824	350.1049534085336	4955824	0.66	4078	1	4955824	None
GCF_012913485.1_GCF_012913485.1_ASM1291348v1_genomic	98.46	0.05	Gradient Boost (General Model)	11	0.902	6412079	364.10182915330944	6412079	0.61	5303	1	6412079	None
GCF_013004105.1_GCF_013004105.1_ASM1300410v1_genomic	98.81	1.51	Neural Network (Specific Model)	11	0.924	5179092	360.8347256717092	5179092	0.65	4429	1	5179092	None
GCF_013201545.1_GCF_013201545.1_ASM1320154v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.874	5521192	333.46996685998346	5521192	0.61	4828	1	5521192	None
GCF_013337285.1_GCF_013337285.1_ASM1333728v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.888	598015	319.4116634387777	5007982	0.59	4647	19	1176000	None
GCF_013386165.1_GCF_013386165.1_ASM1338616v1_genomic	100.0	1.12	Neural Network (Specific Model)	11	0.887	666744	336.25103980986336	7647804	0.61	6732	54	1203768	None
GCF_013388295.1_GCF_013388295.1_ASM1338829v1_genomic	99.99	0.23	Neural Network (Specific Model)	11	0.77	1659117	311.0881924198251	1659117	0.37	1372	1	1659117	None
GCF_013394385.1_GCF_013394385.1_ASM1339438v1_genomic	99.98	0.01	Neural Network (Specific Model)	11	0.896	2963611	336.84366779406236	2997021	0.61	2661	2	2963611	None
GCF_013394915.1_GCF_013394915.1_ASM1339491v1_genomic	99.87	0.04	Neural Network (Specific Model)	11	0.89	628098	319.93996569468266	628098	0.25	583	1	628098	None
GCF_013410945.1_GCF_013410945.1_ASM1341094v1_genomic	99.83	0.04	Neural Network (Specific Model)	11	0.93	3005959	328.0754121360926	3013378	0.67	2851	2	3005959	None
GCF_013839445.1_GCF_013839445.1_ASM1383944v1_genomic	99.64	0.16	Gradient Boost (General Model)	11	0.888	417960	323.41114245416077	4644500	0.67	4254	20	1799768	None
GCF_014076415.1_GCF_014076415.1_ASM1407641v1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.871	5943463	322.1257685858021	5947116	0.61	5367	2	5943463	None
GCF_014083865.1_GCF_014083865.1_ASM1408386v1_genomic	99.97	0.14	Neural Network (Specific Model)	11	0.87	207772	291.7003946896304	2799568	0.35	2787	32	543213	None
GCF_014127485.1_GCF_014127485.1_ASM1412748v1_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.924	4207844	323.0445495271279	4207844	0.73	4018	1	4207844	None
GCF_014174395.1_GCF_014174395.1_ASM1417439v1_genomic	99.97	0.35	Neural Network (Specific Model)	11	0.889	257252	330.9133797370456	4324546	0.65	3879	61	595373	None
GCF_014192645.1_GCF_014192645.1_ASM1419264v1_genomic	99.99	0.41	Neural Network (Specific Model)	11	0.891	285922	326.98318116290244	4575700	0.54	4162	40	1130318	None
GCF_014201515.1_GCF_014201515.1_ASM1420151v1_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.911	170853	292.3101058008026	2633749	0.41	2741	35	383222	None
GCF_014207095.1_GCF_014207095.1_ASM1420709v1_genomic	99.99	1.05	Neural Network (Specific Model)	11	0.87	351934	308.41478862866404	7212537	0.59	6789	68	935382	None
GCF_014207375.1_GCF_014207375.1_ASM1420737v1_genomic	99.97	0.36	Neural Network (Specific Model)	11	0.891	315689	317.72543916720883	4921994	0.63	4611	34	583990	None
GCF_014297575.1_GCF_014297575.1_ASM1429757v1_genomic	100.0	0.88	Neural Network (Specific Model)	11	0.876	4991029	338.79869979103785	4991029	0.65	4307	1	4991029	None
GCF_014323725.1_GCF_014323725.1_ASM1432372v1_genomic	99.62	1.46	Neural Network (Specific Model)	11	0.904	325226	325.36244265147917	6813329	0.7	6321	70	752937	None
GCF_014358075.1_GCF_014358075.1_ASM1435807v1_genomic	97.22	1.87	Neural Network (Specific Model)	11	0.883	86121	325.51333696243876	4057404	0.66	3674	80	297284	None
GCF_014395425.1_GCF_014395425.1_ASM1439542v1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.901	3435501	339.0045961917269	3435501	0.69	3046	1	3435501	None
GCF_900078205.2_GCF_900078205.2_PRJEB13113_genomic	100.0	0.71	Neural Network (Specific Model)	11	0.877	3719575	323.9948644207067	5390133	0.36	4868	7	3719575	None
GCF_900078315.1_GCF_900078315.1_7642_7_30_genomic	100.0	0.02	Neural Network (Specific Model)	11	0.897	919637	339.31153279292556	6153508	0.67	5428	33	1515091	None
GCF_900091315.1_GCF_900091315.1_IMG-taxon_2657245700_annotated_assembly_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.896	70678	331.8594101474631	8871383	0.71	8002	243	243119	None
GCF_900091475.1_GCF_900091475.1_IMG-taxon_2623620611_annotated_assembly_genomic	99.98	0.04	Neural Network (Specific Model)	11	0.898	6671710	326.3781143136297	6683691	0.74	6141	2	6671710	None
GCF_900095735.1_GCF_900095735.1_IMG-taxon_2651870115_annotated_assembly_genomic	99.39	0.01	Gradient Boost (General Model)	11	0.851	329635	334.75691699604744	5363581	0.66	4554	32	818105	None
GCF_900100325.1_GCF_900100325.1_IMG-taxon_2690315646_annotated_assembly_genomic	99.93	0.01	Neural Network (Specific Model)	11	0.906	4228702	337.8922630050172	4228702	0.67	3787	1	4228702	None
GCF_900100365.1_GCF_900100365.1_IMG-taxon_2667527432_annotated_assembly_genomic	100.0	0.84	Neural Network (Specific Model)	11	0.863	5817980	308.30252804285954	6388314	0.58	5973	9	5817980	None
GCF_900101435.1_GCF_900101435.1_IMG-taxon_2622736512_annotated_assembly_genomic	99.24	0.02	Neural Network (Specific Model)	11	0.882	441402	352.71015360063836	6006420	0.4	5013	30	939316	None
GCF_900103625.1_GCF_900103625.1_IMG-taxon_2634166344_annotated_assembly_genomic	99.96	0.79	Neural Network (Specific Model)	11	0.91	2266470	322.04766355140185	2266470	0.67	2140	1	2266470	None
GCF_900104385.1_GCF_900104385.1_IMG-taxon_2615840603_annotated_assembly_genomic	100.0	1.04	Neural Network (Specific Model)	11	0.915	616917	336.3212982523526	5736266	0.63	5207	23	1611501	None
GCF_900105115.1_GCF_900105115.1_IMG-taxon_2667527224_annotated_assembly_genomic	100.0	0.97	Neural Network (Specific Model)	11	0.877	6476037	321.90003337783713	6592588	0.6	5992	2	6476037	None
GCF_900109045.1_GCF_900109045.1_IMG-taxon_2609459762_annotated_assembly_genomic	100.0	1.23	Neural Network (Specific Model)	11	0.905	414694	362.8456964892412	8481454	0.5	7064	37	913016	None
GCF_900110505.1_GCF_900110505.1_IMG-taxon_2593339266_annotated_assembly_genomic	99.97	0.04	Neural Network (Specific Model)	11	0.904	801383	336.2545550567732	4219513	0.68	3787	16	1015571	None
GCF_900115155.1_GCF_900115155.1_IMG-taxon_2667527394_annotated_assembly_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.898	313340	310.7096268422703	3303539	0.65	3189	15	756155	None
GCF_900117415.1_GCF_900117415.1_CS1BSMeth3_assembly_1_genomic	99.85	1.82	Gradient Boost (General Model)	11	0.88	1316457	321.4840938011271	6020814	0.64	5501	6	2724464	None
GCF_900129615.1_GCF_900129615.1_IMG-taxon_2695420962_annotated_assembly_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.867	380982	323.44118337637946	4759459	0.52	4259	25	955067	None
GCF_900143285.1_GCF_900143285.1_IMG-taxon_2582580732_annotated_assembly_genomic	100.0	0.81	Neural Network (Specific Model)	11	0.869	359338	305.7242674680691	5606984	0.47	5324	33	652070	None
GCF_900155425.1_GCF_900155425.1_PRJEB18759_genomic	99.83	0.32	Neural Network (Specific Model)	11	0.899	1660048	357.4398005224412	5015786	0.46	4211	23	1940966	None
GCF_900156315.1_GCF_900156315.1_IMG-taxon_2681812892_annotated_assembly_genomic	100.0	1.0	Neural Network (Specific Model)	11	0.886	205979	318.9356995259511	8866369	0.71	8227	83	581257	None
GCF_900156465.1_GCF_900156465.1_IMG-taxon_2681812917_annotated_assembly_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.89	6090301	344.2172754946728	6090301	0.62	5256	1	6090301	None
GCF_900166665.1_GCF_900166665.1_PRJEB19433_genomic	100.0	5.33	Neural Network (Specific Model)	11	0.808	4712889	281.3128954833079	4778566	0.39	4583	5	4712889	None
GCF_900176645.1_GCF_900176645.1_LMG28154v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.85	83558	328.8953098827471	5538112	0.64	4776	135	219067	None
GCF_900188345.1_GCF_900188345.1_IMG-taxon_2671180041_annotated_assembly_genomic	100.0	1.22	Neural Network (Specific Model)	11	0.856	127579	318.77821454432603	10782574	0.69	9667	180	458409	None
GCF_900199455.1_GCF_900199455.1_ICMP_18942_genomic	100.0	2.75	Neural Network (Specific Model)	11	0.86	328797	293.922425110395	8575853	0.62	8379	233	759695	None
GCF_900199725.1_GCF_900199725.1_PRJEB21891_genomic	100.0	1.83	Neural Network (Specific Model)	11	0.816	2981597	279.25284202273616	5231817	0.38	5102	9	2981597	None
GCF_900249755.1_GCF_900249755.1_CBM2587_genomic	100.0	0.0	Neural Network (Specific Model)	11	0.884	3457147	333.8961977186312	5954828	0.68	5260	7	3457147	None
GCF_900467745.1_GCF_900467745.1_AFS025817_genomic	100.0	1.2	Neural Network (Specific Model)	11	0.867	141694	301.0647076735688	6827681	0.61	6568	110	554811	None
GCF_900470965.1_GCF_900470965.1_AFS066641_genomic	98.0	4.08	Neural Network (Specific Model)	11	0.875	68671	291.66400319616463	7495411	0.6	7509	243	274560	None
GCF_900471605.1_GCF_900471605.1_AFS068226_genomic	100.0	1.28	Neural Network (Specific Model)	11	0.886	149335	309.5608395714076	7131271	0.62	6813	111	380104	None
GCF_900472605.1_GCF_900472605.1_AFS086932_genomic	99.99	0.76	Neural Network (Specific Model)	11	0.884	119060	311.97686703096537	5802484	0.61	5490	92	359485	None
GCF_900474095.1_GCF_900474095.1_R129_A_genomic	99.75	0.59	Neural Network (Specific Model)	11	0.857	47682	289.89716816959344	6400964	0.6	6321	279	175874	None
GCF_900625105.1_GCF_900625105.1_PRJEB29224_genomic	98.8	0.3	Gradient Boost (General Model)	11	0.889	250929	306.8530701754386	2828178	0.57	2736	36	754434	None
GCF_900637025.1_GCF_900637025.1_46338_H01_genomic	99.99	0.03	Neural Network (Specific Model)	11	0.897	1931548	322.97319932998323	1931548	0.42	1791	1	1931548	None
GCF_902362275.1_GCF_902362275.1_MGYG-HGUT-00017_genomic	99.81	0.3	Neural Network (Specific Model)	11	0.862	139113	329.6393270241851	2178650	0.6	1902	30	469285	None
GCF_902363125.1_GCF_902363125.1_MGYG-HGUT-00094_genomic	99.91	0.57	Neural Network (Specific Model)	11	0.872	178732	338.35987748851454	2278136	0.6	1959	40	300693	None
GCF_902364365.1_GCF_902364365.1_MGYG-HGUT-00211_genomic	99.99	1.24	Neural Network (Specific Model)	11	0.908	618669	388.5601028074338	6486514	0.42	5058	39	824935	None
GCF_902459765.1_GCF_902459765.1_LMG_31117_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.876	278466	332.4959183673469	6126688	0.62	5390	48	677688	None
GCF_902506565.1_GCF_902506565.1_VARIO8X_assembly_genomic	99.99	0.24	Neural Network (Specific Model)	11	0.923	4782374	338.83011937557393	4787691	0.67	4356	3	4782374	None
GCF_902859735.1_GCF_902859735.1_LMG_26852_genomic	100.0	0.98	Neural Network (Specific Model)	11	0.913	648665	332.7158267318389	6474881	0.66	5933	33	1309133	None
GCA_000435055.1_GCA_000435055.1_MGS138_genomic	94.56	0.37	Gradient Boost (General Model)	11	0.855	69236	317.82958380202473	1979254	0.49	1778	51	235364	None
GCA_000717735.1_GCA_000717735.1_ASM71773v1_genomic	99.96	0.15	Neural Network (Specific Model)	11	0.885	111996	320.3628579074124	8103281	0.72	7474	190	304111	None
GCA_001594225.2_GCA_001594225.2_ASM159422v2_genomic	100.0	3.31	Neural Network (Specific Model)	11	0.885	6396728	331.4490261449377	6396728	0.6	5699	1	6396728	None
GCA_001790515.1_GCA_001790515.1_ASM179051v1_genomic	98.86	0.83	Neural Network (Specific Model)	11	0.902	126272	289.4430577223089	1231371	0.45	1282	16	270384	None
GCA_002355495.1_GCA_002355495.1_ASM235549v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.866	8032664	320.66284688664916	8032664	0.72	7243	1	8032664	None
GCA_002831545.1_GCA_002831545.1_ASM283154v1_genomic	100.0	0.24	Neural Network (Specific Model)	11	0.877	2719245	310.66029641185645	2719245	0.41	2564	1	2719245	None
GCA_003139545.1_GCA_003139545.1_20110800_P2D_genomic	94.54	0.78	Gradient Boost (General Model)	11	0.937	210532	292.20465994962217	2959097	0.69	3176	39	369267	None
GCA_003248655.1_GCA_003248655.1_ASM324865v1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.918	132127	325.1198361215432	3104855	0.69	2929	52	337414	None
GCA_004020105.1_GCA_004020105.1_ASM402010v1_genomic	100.0	2.08	Neural Network (Specific Model)	11	0.857	132257	294.6177905308465	7174654	0.62	6970	158	533501	None
GCA_004799405.1_GCA_004799405.1_ASM479940v1_genomic	99.86	0.07	Neural Network (Specific Model)	11	0.868	56360	298.9342079876519	5348614	0.62	5183	161	231201	None
GCA_008933705.1_GCA_008933705.1_ASM893370v1_genomic	96.42	0.97	Gradient Boost (General Model)	11	0.876	69819	298.1069025187464	5301936	0.66	5201	145	202792	None
GCA_010206225.2_GCA_010206225.2_ASM1020622v2_genomic	96.77	1.72	Neural Network (Specific Model)	11	0.878	89086	282.44726951138625	4352995	0.43	4523	156	201344	None
GCA_013288655.1_GCA_013288655.1_ASM1328865v1_genomic	67.34	0.03	Gradient Boost (General Model)	11	0.914	39329	304.62020905923345	2003721	0.37	2009	107	126180	None
GCA_013816325.1_GCA_013816325.1_ASM1381632v1_genomic	89.56	1.43	Neural Network (Specific Model)	11	0.9	12676	283.56034096007176	2103997	0.44	2229	230	35076	None
GCA_014635065.1_GCA_014635065.1_ASM1463506v1_genomic	99.98	0.27	Neural Network (Specific Model)	11	0.898	700653	324.33726018175696	3216396	0.62	2971	9	751676	None
GCA_014637085.1_GCA_014637085.1_ASM1463708v1_genomic	99.1	0.01	Gradient Boost (General Model)	11	0.882	157100	319.1225191849696	4095457	0.65	3779	70	366948	None
GCA_014643775.1_GCA_014643775.1_ASM1464377v1_genomic	99.99	0.08	Neural Network (Specific Model)	11	0.928	1687662	336.60007238508865	3000820	0.69	2763	13	1687662	None
GCA_014644555.1_GCA_014644555.1_ASM1464455v1_genomic	100.0	0.6	Neural Network (Specific Model)	11	0.883	271783	308.37353878852286	3936280	0.57	3764	28	1004628	None
GCA_014648415.1_GCA_014648415.1_ASM1464841v1_genomic	99.65	0.02	Gradient Boost (General Model)	11	0.904	1923813	331.7278678304239	7042850	0.72	6416	29	2105053	None
GCA_014653695.1_GCA_014653695.1_ASM1465369v1_genomic	99.51	0.3	Neural Network (Specific Model)	11	0.917	540550	322.78491137051446	9738650	0.7	9252	39	1296735	None
GCA_900540305.1_GCA_900540305.1_UMGS233_genomic	95.84	0.06	Gradient Boost (General Model)	11	0.913	28084	327.4045358649789	2037503	0.4	1896	111	110481	None
GCA_900545025.1_GCA_900545025.1_UMGS733_genomic	100.0	0.05	Gradient Boost (General Model)	11	0.915	73092	312.07871720116617	1752526	0.45	1715	34	134619	None
GCA_900550785.1_GCA_900550785.1_UMGS1333_genomic	86.4	2.69	Neural Network (Specific Model)	11	0.871	14008	316.88117106773825	1900088	0.6	1742	182	53955	None
GCA_903834135.1_GCA_903834135.1_freshwater_MAG_---_AM1_bin-0899_genomic	97.39	0.01	Gradient Boost (General Model)	11	0.933	145791	379.25793103448274	2650585	0.42	2175	26	671277	None
GCF_000021745.1_GCF_000021745.1_ASM2174v1_genomic	99.99	0.06	Neural Network (Specific Model)	11	0.866	4305430	318.19647419519674	4305430	0.63	3914	1	4305430	None
GCF_000173775.1_GCF_000173775.1_ASM17377v1_genomic	100.0	0.22	Neural Network (Specific Model)	11	0.851	115868	317.83303085299457	4317478	0.47	3857	141	531074	None
GCF_000196015.1_GCF_000196015.1_ASM19601v1_genomic	100.0	1.13	Neural Network (Specific Model)	11	0.879	3928089	318.8205531112508	6913352	0.64	6364	4	3928089	None
GCF_000214075.1_GCF_000214075.1_ASM21407v1_genomic	99.99	0.0	Neural Network (Specific Model)	11	0.817	351362	329.601911976912	6698929	0.46	5544	40	1077436	None
GCF_000224415.1_GCF_000224415.1_ASM22441v2_genomic	99.77	0.55	Neural Network (Specific Model)	11	0.898	121046	337.4574951330305	3466927	0.71	3082	67	299376	None
GCF_000236805.1_GCF_000236805.1_PPe03_genomic	99.97	0.11	Neural Network (Specific Model)	11	0.859	276721	323.1328125	5771987	0.46	5120	49	902703	None
GCF_000271665.2_GCF_000271665.2_ASM27166v2_genomic	100.0	2.53	Neural Network (Specific Model)	11	0.852	5380816	320.445212654515	5380816	0.4	4773	1	5380816	None
GCF_000281065.1_GCF_000281065.1_ASM28106v1_genomic	99.99	1.27	Neural Network (Specific Model)	11	0.906	139956	325.2992565055762	4629172	0.62	4304	67	260047	None
GCF_000282575.1_GCF_000282575.1_Herbaspirillum.strYR522_v1.0_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.888	54530	328.82465277777777	5113042	0.64	4608	168	167864	None
GCF_000315525.1_GCF_000315525.1_Sphi_yano_ATCC_51230_V1_genomic	100.0	0.25	Neural Network (Specific Model)	11	0.887	5402660	323.25616249260503	5532579	0.64	5071	9	5402660	None
GCF_000338275.1_GCF_000338275.1_StaXyl1.0_genomic	99.99	0.05	Neural Network (Specific Model)	11	0.841	168102	295.0185913478727	2939263	0.32	2797	45	700753	None
GCF_000348725.1_GCF_000348725.1_ASM34872v1_genomic	99.99	0.14	Neural Network (Specific Model)	11	0.925	2657893	313.51412213740457	2657893	0.42	2620	1	2657893	None
GCF_000401215.1_GCF_000401215.1_CloSarAAU1_genomic	97.52	2.2	Neural Network (Specific Model)	11	0.851	25206	275.6143170197224	3983371	0.28	4107	323	108654	None
GCF_000417505.1_GCF_000417505.1_NM10version1_genomic	99.89	3.54	Neural Network (Specific Model)	11	0.858	42539	285.6831683168317	2615280	0.53	2626	175	139643	None
GCF_000421065.1_GCF_000421065.1_ASM42106v1_genomic	100.0	1.92	Gradient Boost (General Model)	11	0.868	4712210	337.2880970432146	6136933	0.59	5276	3	4712210	None
GCF_000455205.1_GCF_000455205.1_Mycobacterium_sp_UM_CSW_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.917	66558	317.9907482551534	6394793	0.68	6161	186	231836	None
GCF_000482545.1_GCF_000482545.1_ASM48254v1_genomic	99.99	0.5	Neural Network (Specific Model)	11	0.897	2708006	340.0818314661471	4660196	0.67	4106	4	2708006	None
GCF_000498395.2_GCF_000498395.2_ASM49839v3_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.888	6621848	336.23621103117506	6621848	0.62	5838	1	6621848	None
GCF_000505545.1_GCF_000505545.1_draft_genome_sequence_of_Kurthia_huakuii_LAM0618_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.852	317103	288.18960593946315	3548922	0.4	3502	56	818569	None
GCF_000702605.1_GCF_000702605.1_ASM70260v1_genomic	100.0	0.26	Neural Network (Specific Model)	11	0.885	3162840	283.08182349503215	3277108	0.47	3422	3	3162840	None
GCF_000734965.1_GCF_000734965.1_ASM73496v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.895	73732	302.7918635709883	4929751	0.54	4867	278	214713	None
GCF_000739655.1_GCF_000739655.1_ASM73965v1_genomic	99.97	3.12	Neural Network (Specific Model)	11	0.876	85201	356.8650659926987	8693933	0.61	7122	209	251355	None
