Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCF_008923725.1	100.0	0.28	Neural Network (Specific Model)	11	0.841	888598	273.6990925589837	5371357	0.35	5510	23	1144851	None
GCF_009184865.1	99.98	0.12	Neural Network (Specific Model)	11	0.873	10116136	329.6903756390309	10175440	0.71	8998	2	10116136	None
GCF_009377205.1	100.0	0.93	Neural Network (Specific Model)	11	0.87	17201	322.7108251324754	10267250	0.71	9247	939	106170	None
GCF_009497655.1	100.0	0.4	Neural Network (Specific Model)	11	0.834	5027195	275.1589366515837	5243446	0.38	5304	3	5027195	None
GCF_009649635.1	99.99	0.08	Neural Network (Specific Model)	11	0.925	640370	331.13399412628485	2919787	0.71	2724	12	999802	None
GCF_009707515.1	100.0	0.18	Neural Network (Specific Model)	11	0.892	126121	331.09743391857995	5765207	0.59	5183	114	321588	None
GCF_009720385.1	99.68	1.92	Neural Network (Specific Model)	11	0.893	465009	331.9813296329002	8830450	0.72	7927	37	1525352	None
GCF_009766005.1	99.99	0.68	Neural Network (Specific Model)	11	0.848	338854	305.69461250360126	7495077	0.62	6942	62	681405	None
GCF_009828055.1	99.99	0.05	Neural Network (Specific Model)	11	0.911	1313867	319.39047310434216	3240350	0.64	3086	10	1314633	None
GCF_009834125.1	99.94	0.35	Neural Network (Specific Model)	11	0.842	9067183	320.133316595531	9067183	0.72	7966	1	9067183	None
GCF_010548145.1	94.89	1.34	Neural Network (Specific Model)	11	0.879	25717	309.8255261371351	7772420	0.71	7365	521	198778	None
GCF_011044255.1	100.0	1.34	Gradient Boost (General Model)	11	0.919	4327794	333.48643216080404	4327794	0.65	3980	1	4327794	None
GCF_011046735.1	98.68	1.48	Gradient Boost (General Model)	11	0.876	7184314	308.2839542387797	7184314	0.62	6818	1	7184314	None
GCF_011764565.1	93.55	2.21	Gradient Boost (General Model)	11	0.86	10148719	315.6052063080579	10148719	0.72	9258	1	10148719	None
GCF_011947195.1	98.54	1.59	Gradient Boost (General Model)	11	0.891	194810	323.62278795405155	7010250	0.71	6442	114	594701	None
GCF_012033785.1	98.95	0.17	Gradient Boost (General Model)	11	0.851	17710	323.99170376365845	5631806	0.74	4942	547	117156	None
GCF_012276575.1	100.0	1.05	Neural Network (Specific Model)	11	0.868	142795	302.2715162400838	6966898	0.61	6681	128	355368	None
GCF_013087525.1	90.5	2.27	Neural Network (Specific Model)	11	0.894	4459501	272.8596323247798	4753394	0.69	5222	2	4459501	None
GCF_013179575.1	99.85	0.5	Neural Network (Specific Model)	11	0.893	22802	336.46833839918946	4458031	0.4	3948	361	101198	None
GCF_013328205.1	100.0	0.08	Neural Network (Specific Model)	11	0.896	393935	310.3028271640921	3558103	0.67	3431	36	1024905	None
GCF_013364275.1	99.69	0.51	Gradient Boost (General Model)	11	0.895	9430849	325.59461645101663	9430849	0.73	8656	1	9430849	None
GCF_013366375.1	98.31	7.2	Gradient Boost (General Model)	11	0.893	368166	326.8026755852843	5575653	0.7	5083	41	877453	None
GCF_013374095.1	100.0	0.08	Neural Network (Specific Model)	11	0.911	3637071	315.0259111617312	3637071	0.65	3512	1	3637071	None
GCF_013385635.1	100.0	2.24	Neural Network (Specific Model)	11	0.891	288502	335.5661920630112	7449009	0.62	6602	64	810140	None
GCF_013386115.1	100.0	0.98	Neural Network (Specific Model)	11	0.892	612507	340.7881804043546	7356171	0.63	6430	29	1126439	None
GCF_013407765.1	98.87	0.0	Gradient Boost (General Model)	11	0.85	5416953	347.63421828908554	6645128	0.74	5424	2	5416953	None
GCF_013608025.1	99.99	0.05	Neural Network (Specific Model)	11	0.882	254002	331.2494079067225	6172913	0.61	5489	68	462455	None
GCF_013839525.1	100.0	1.08	Gradient Boost (General Model)	11	0.857	400700	324.34113636363634	4987857	0.7	4400	37	837936	None
GCF_014042355.1	100.0	0.58	Neural Network (Specific Model)	11	0.892	402262	342.0187125748503	6138229	0.64	5344	94	834208	None
GCF_014170375.1	100.0	1.97	Neural Network (Specific Model)	11	0.912	300378	324.62707058647965	7144849	0.69	6701	43	480995	None
GCF_014172405.1	100.0	0.08	Neural Network (Specific Model)	11	0.911	477541	357.1709419680404	5585794	0.4	4756	21	1919339	None
GCF_014197535.1	100.0	0.01	Neural Network (Specific Model)	11	0.87	178147	303.289367862313	6494267	0.61	6217	62	638849	None
GCF_014217545.1	99.99	0.12	Neural Network (Specific Model)	11	0.892	4060736	322.63609704078914	4060736	0.65	3751	1	4060736	None
GCF_014266025.1	100.0	0.15	Neural Network (Specific Model)	11	0.919	333885	323.9598393574297	4204645	0.73	3984	39	704536	None
GCF_014269185.1	100.0	0.04	Neural Network (Specific Model)	11	0.897	288149	325.5776759683465	5221591	0.63	4802	80	963256	None
GCF_014306105.1	100.0	0.44	Neural Network (Specific Model)	11	0.876	725051	337.0154961259685	4613245	0.45	4001	13	1763182	None
GCF_014534655.1	99.99	2.91	Neural Network (Specific Model)	11	0.871	443976	316.73432790837853	7228227	0.47	6636	68	1137317	None
GCF_014596445.1	93.72	1.31	Neural Network (Specific Model)	11	0.881	67094	335.32723850497445	8482909	0.71	7438	277	244439	None
GCF_014596465.1	99.63	4.5	Gradient Boost (General Model)	11	0.862	32587	310.3905436828701	9741301	0.73	9031	642	313543	None
GCF_900091525.1	100.0	0.21	Neural Network (Specific Model)	11	0.877	317110	341.58787240445383	7755577	0.72	6646	57	870808	None
GCF_900094585.1	100.0	0.84	Neural Network (Specific Model)	11	0.878	951609	312.7961802011955	7319877	0.6	6859	19	1498006	None
GCF_900101385.1	100.0	0.05	Neural Network (Specific Model)	11	0.878	290165	287.67937701396346	3654407	0.45	3724	25	677014	None
GCF_900102335.1	100.0	0.02	Neural Network (Specific Model)	11	0.887	402243	319.5389548693587	4546163	0.62	4210	18	1021635	None
GCF_900102785.1	100.0	0.76	Neural Network (Specific Model)	11	0.875	250122	315.5223572575097	4713489	0.66	4361	32	529837	None
GCF_900104525.1	99.96	0.99	Neural Network (Specific Model)	11	0.913	3942164	324.2908796546141	3942164	0.71	3706	1	3942164	None
GCF_900105125.1	100.0	0.76	Neural Network (Specific Model)	11	0.858	7842044	302.44242424242424	7842044	0.61	7425	1	7842044	None
GCF_900105185.1	100.0	1.68	Neural Network (Specific Model)	11	0.879	4645227	314.04554024655545	7375852	0.63	6895	4	4645227	None
GCF_900105495.1	100.0	0.27	Neural Network (Specific Model)	11	0.878	6302433	323.9648971122255	6394336	0.59	5783	2	6302433	None
GCF_900105535.1	99.97	0.34	Neural Network (Specific Model)	11	0.895	4459178	329.99826646854876	4459178	0.66	4038	1	4459178	None
GCF_900107375.1	100.0	0.4	Neural Network (Specific Model)	11	0.849	370300	354.03218712514996	6249540	0.7	5002	46	1332796	None
GCF_900107455.1	99.99	0.8	Neural Network (Specific Model)	11	0.915	2056490	329.61921708185054	9085759	0.71	8430	11	3023953	None
GCF_900109755.1	100.0	0.43	Neural Network (Specific Model)	11	0.878	165334	324.4010448061081	5508099	0.59	4977	77	381542	None
GCF_900112615.1	99.14	0.36	Neural Network (Specific Model)	11	0.889	1020677	372.4993060909792	8143991	0.41	6485	34	2110347	None
GCF_900113315.1	100.0	0.44	Neural Network (Specific Model)	11	0.925	1320977	328.35454307410316	4060565	0.68	3819	6	1962229	None
GCF_900142575.1	100.0	0.4	Neural Network (Specific Model)	11	0.874	240013	337.9794297063413	8164374	0.72	7049	79	695613	None
GCF_900142965.1	100.0	0.17	Neural Network (Specific Model)	11	0.921	168633	341.266001929881	6901809	0.69	6218	72	387410	None
GCF_900155885.1	99.75	0.01	Neural Network (Specific Model)	11	0.877	333774	316.7521510516252	4526531	0.64	4184	21	1800321	None
GCF_900156045.1	99.99	1.55	Neural Network (Specific Model)	11	0.814	593461	286.2282100155952	6078955	0.4	5771	32	1356821	None
GCF_900167975.1	100.0	0.66	Gradient Boost (General Model)	11	0.897	1413028	367.47187394103696	7241272	0.42	5902	6	3248596	None
GCF_900215285.1	100.0	0.13	Neural Network (Specific Model)	11	0.889	3465581	315.3295128939828	5190151	0.61	4886	6	3465581	None
GCF_900292075.1	100.0	0.03	Neural Network (Specific Model)	11	0.915	768222	341.6474738921818	3961226	0.7	3543	12	1220157	None
GCF_900582195.1	100.0	0.6	Neural Network (Specific Model)	11	0.886	148487	322.5772550346928	6444395	0.59	5909	311	977366	None
GCF_902497785.1	99.99	2.22	Neural Network (Specific Model)	11	0.878	282386	321.366501650165	6641444	0.59	6060	69	583829	None
GCF_902498135.1	100.0	1.79	Neural Network (Specific Model)	11	0.872	298615	320.65728610706776	6812631	0.59	6183	70	581920	None
GCF_902498785.1	99.99	0.01	Neural Network (Specific Model)	11	0.919	1788539	319.80559085133416	3278119	0.66	3148	8	1788539	None
GCF_902506095.1	100.0	0.03	Neural Network (Specific Model)	11	0.893	4415168	324.64519301696583	4429628	0.66	4067	7	4415168	None
GCA_002200945.1	52.95	2.02	Gradient Boost (General Model)	11	0.793	316726	156.79859005457854	7686388	0.63	13192	90	1259282	None
GCA_003134785.1	97.18	0.76	Gradient Boost (General Model)	11	0.897	281698	330.52032112393374	4394874	0.58	3986	25	581988	None
GCA_004000515.1	100.0	3.93	Neural Network (Specific Model)	11	0.864	7371963	247.14538243626063	7523024	0.6	8825	2	7371963	None
GCA_013141175.1	100.0	0.18	Neural Network (Specific Model)	11	0.89	4155120	350.31063829787234	4155120	0.65	3525	1	4155120	None
GCA_013823625.1	99.99	0.02	Neural Network (Specific Model)	11	0.933	1314693	326.11291702309666	2445973	0.66	2338	4	1314693	None
GCA_014639655.1	99.94	0.01	Neural Network (Specific Model)	11	0.924	2688244	314.8344553243574	3336228	0.68	3268	3	2688244	None
GCA_014646295.1	99.99	0.73	Neural Network (Specific Model)	11	0.9	944319	327.8104231752343	7679796	0.68	7042	26	1414920	None
GCA_014647875.1	100.0	0.68	Neural Network (Specific Model)	11	0.857	168452	303.8585598095616	10696112	0.7	10082	285	777103	None
GCA_014648555.1	99.88	0.61	Neural Network (Specific Model)	11	0.866	208654	321.15357859531775	8308149	0.73	7475	125	554401	None
GCA_014648615.1	100.0	0.15	Neural Network (Specific Model)	11	0.875	357856	322.20813924981616	8994303	0.72	8158	145	794540	None
GCA_014648915.1	100.0	0.79	Neural Network (Specific Model)	11	0.876	258264	335.3473915431082	10444272	0.72	9105	103	848605	None
GCA_014649855.1	99.99	0.41	Neural Network (Specific Model)	11	0.879	188765	324.1005617207837	8057871	0.73	7299	97	427594	None
GCA_014650075.1	100.0	0.07	Neural Network (Specific Model)	11	0.882	540362	332.2081621836491	8517311	0.71	7547	49	1151546	None
GCA_014653115.1	100.0	0.81	Neural Network (Specific Model)	11	0.923	360126	315.5373499877541	4181013	0.72	4083	41	907432	None
GCA_014653215.1	98.61	0.17	Gradient Boost (General Model)	11	0.937	575266	316.4119579500657	3077890	0.69	3044	22	1149523	None
GCA_014656295.1	100.0	0.02	Neural Network (Specific Model)	11	0.837	315753	344.55934379457915	8645219	0.73	7010	114	765347	None
GCA_900468685.1	99.99	0.19	Neural Network (Specific Model)	11	0.875	248969	298.0213096904651	6562325	0.61	6429	71	924336	None
GCA_903879995.1	96.09	5.0	Gradient Boost (General Model)	11	0.943	6768	298.87533875338755	2102029	0.42	2214	410	29851	None
GCF_000013605.1	100.0	0.21	Neural Network (Specific Model)	11	0.899	4712337	325.8652838427948	4969784	0.6	4580	2	4712337	None
GCF_000019785.1	99.99	0.15	Neural Network (Specific Model)	11	0.921	4909403	345.7402656894182	4909403	0.69	4366	1	4909403	None
GCF_000026145.1	100.0	0.34	Neural Network (Specific Model)	11	0.86	7456587	320.7535211267606	7456587	0.66	6674	1	7456587	None
GCF_000093025.1	99.99	0.23	Neural Network (Specific Model)	11	0.902	3059871	328.9582142857143	3059871	0.43	2800	1	3059871	None
GCF_000196235.1	100.0	0.11	Neural Network (Specific Model)	11	0.894	4698945	327.319342276071	5070478	0.65	4622	4	4698945	None
GCF_000217955.3	100.0	0.45	Neural Network (Specific Model)	11	0.868	456500	305.56223395198367	6195154	0.59	5873	32	1617628	None
GCF_000240165.1	100.0	0.32	Neural Network (Specific Model)	11	0.872	6282967	329.2024008933557	8095515	0.73	7164	2	6282967	None
GCF_000265205.3	100.0	0.98	Neural Network (Specific Model)	11	0.859	6476459	300.1557340473003	7032323	0.62	6723	20	6476459	None
GCF_000271845.1	100.0	17.36	Neural Network (Specific Model)	11	0.866	4719808	303.6079254690985	7999455	0.61	7621	4	4719808	None
GCF_000282035.1	100.0	0.03	Neural Network (Specific Model)	11	0.877	117778	299.70643118960345	6142299	0.6	6002	130	295274	None
GCF_000292525.1	100.0	0.02	Neural Network (Specific Model)	11	0.87	270270	302.3997891883752	6916614	0.61	6641	142	923843	None
GCF_000317595.1	99.81	0.18	Neural Network (Specific Model)	11	0.863	26361	323.26331105841774	10403856	0.7	9278	687	129989	None
GCF_000333395.1	87.43	1.04	Neural Network (Specific Model)	11	0.907	14831	284.7078189300411	3653363	0.71	3888	576	79234	None
GCF_000333615.1	90.85	2.37	Gradient Boost (General Model)	11	0.907	15136	299.53473473473474	4936752	0.69	4995	631	55090	None
GCF_000382045.1	100.0	0.95	Neural Network (Specific Model)	11	0.911	406258	329.85910206438575	7515890	0.68	6927	48	1681451	None
GCF_000444135.1	100.0	0.1	Neural Network (Specific Model)	11	0.867	29502	310.7791974086737	5962738	0.59	5557	611	92823	None
GCF_000515395.1	99.87	1.32	Neural Network (Specific Model)	11	0.906	5585780	327.09189398336235	5585780	0.71	5169	1	5585780	None
GCF_000576595.1	100.0	0.01	Neural Network (Specific Model)	11	0.902	80706	326.9100491918482	4636528	0.71	4269	140	196110	None
GCF_000583045.1	99.99	0.61	Neural Network (Specific Model)	11	0.863	3956045	305.53687396807925	7709009	0.61	7268	4	3956045	None
GCF_000696185.1	96.13	0.37	Neural Network (Specific Model)	11	0.838	8021569	305.8025647876035	8174272	0.74	7486	5	8021569	None
GCF_000717915.1	99.98	0.06	Neural Network (Specific Model)	11	0.897	256259	337.44689633275124	7096454	0.72	6299	73	480683	None
GCF_000718085.1	98.91	0.18	Neural Network (Specific Model)	11	0.898	1242393	326.90173775671406	3451363	0.66	3165	20	1442098	None
GCF_000718135.1	100.0	0.0	Neural Network (Specific Model)	11	0.888	353815	329.4445694991559	7899007	0.72	7108	127	792758	None
GCF_000719345.1	100.0	0.41	Neural Network (Specific Model)	11	0.856	132442	301.52912429005414	7984681	0.72	7571	673	491079	None
GCF_000719695.1	99.62	4.19	Neural Network (Specific Model)	11	0.867	117846	336.7309063136456	9138054	0.74	7856	207	294179	None
GCF_000720725.1	100.0	1.91	Neural Network (Specific Model)	11	0.874	78793	331.19661136604304	9639708	0.72	8499	292	241913	None
GCF_000720805.1	99.84	0.12	Neural Network (Specific Model)	11	0.862	101303	313.2883701714522	10530441	0.7	9682	351	314121	None
GCF_000721495.1	100.0	0.37	Neural Network (Specific Model)	11	0.871	107840	333.0461818654872	8804763	0.73	7687	250	428586	None
GCF_000721605.1	100.0	0.05	Neural Network (Specific Model)	11	0.879	296163	329.4429740791269	8229831	0.72	7330	179	811585	None
GCF_000732635.1	99.73	1.41	Neural Network (Specific Model)	11	0.847	102800	288.724649629019	3717420	0.3	3639	96	377972	None
GCF_000739015.1	100.0	2.09	Neural Network (Specific Model)	11	0.86	188522	290.2485704074339	5655736	0.63	5596	80	457097	None
GCF_000745345.1	98.13	0.37	Gradient Boost (General Model)	11	0.829	4825649	337.25416601775424	7819394	0.74	6421	6	4825649	None
GCF_000761215.1	100.0	0.0	Neural Network (Specific Model)	11	0.867	7453200	335.60377358490564	7623774	0.73	6572	2	7453200	None
GCF_000768685.1	99.99	0.06	Neural Network (Specific Model)	11	0.919	341590	316.8597049464854	3566056	0.69	3457	33	732109	None
GCF_000938255.1	100.0	0.38	Neural Network (Specific Model)	11	0.878	339149	313.02566978193147	8570160	0.63	8025	57	599414	None
GCF_000956405.1	94.2	0.34	Neural Network (Specific Model)	11	0.923	164861	319.8922947131609	3692080	0.68	3556	30	516363	None
GCF_000956545.1	99.96	0.07	Neural Network (Specific Model)	11	0.916	97758	325.5309617918314	4037586	0.7	3795	86	309352	None
GCF_001011155.1	99.99	0.0	Neural Network (Specific Model)	11	0.886	4842322	312.709064629362	5119813	0.59	4843	3	4842322	None
GCF_001020875.1	100.0	0.3	Neural Network (Specific Model)	11	0.884	277514	325.4705673128223	6204691	0.59	5623	64	876240	None
GCF_001042905.1	100.0	0.04	Neural Network (Specific Model)	11	0.881	731568	328.13711340206186	6495504	0.59	5820	26	993897	None
GCF_001269905.1	100.0	0.01	Neural Network (Specific Model)	11	0.882	374457	339.4647092038396	6126732	0.61	5313	31	1211577	None
GCF_001314225.1	99.99	0.02	Neural Network (Specific Model)	11	0.905	4599046	322.9546259406817	4827965	0.71	4518	3	4599046	None
GCF_001320525.1	100.0	0.95	Neural Network (Specific Model)	11	0.898	161432	323.06369648451096	6192173	0.62	5746	106	455911	None
GCF_001419745.1	99.95	0.61	Neural Network (Specific Model)	11	0.893	20506	325.69602698650675	8744139	0.72	8004	732	145097	None
GCF_001422285.1	99.88	0.3	Neural Network (Specific Model)	11	0.904	869508	324.5404241219351	3243570	0.71	3018	10	1131900	None
GCF_001423615.1	99.96	0.2	Neural Network (Specific Model)	11	0.926	2865742	325.48686704576227	3887207	0.68	3693	5	2865742	None
GCF_001423745.1	99.99	0.57	Neural Network (Specific Model)	11	0.895	271070	326.01531361443256	5201172	0.65	4767	31	844225	None
GCF_001424425.1	100.0	0.02	Neural Network (Specific Model)	11	0.875	538462	329.5853189853959	5870193	0.67	5204	24	1336703	None
GCF_001424565.1	99.53	0.05	Neural Network (Specific Model)	11	0.898	216407	327.3546526210183	4355205	0.66	3987	45	959296	None
GCF_001424835.1	99.99	0.75	Neural Network (Specific Model)	11	0.924	370305	331.23005045785834	5745828	0.66	5351	25	769994	None
GCF_001425085.1	100.0	0.37	Neural Network (Specific Model)	11	0.908	811021	330.12267867191895	3867359	0.68	3554	7	1363556	None
GCF_001425465.1	99.98	0.06	Neural Network (Specific Model)	11	0.86	326120	302.27648725212464	5577040	0.69	5295	44	523573	None
GCF_001425605.1	99.99	0.02	Neural Network (Specific Model)	11	0.873	325224	305.1965137312942	6368454	0.6	6081	31	966858	None
GCF_001426685.1	99.98	0.25	Neural Network (Specific Model)	11	0.872	260622	304.9838821490468	6042950	0.6	5770	44	547347	None
GCF_001427125.1	100.0	0.38	Neural Network (Specific Model)	11	0.884	448775	328.52401433691756	6216018	0.59	5580	26	714173	None
GCF_001428435.1	99.93	0.6	Neural Network (Specific Model)	11	0.912	595616	320.7983995075408	3422365	0.63	3249	14	1510160	None
GCF_001429545.1	100.0	4.41	Neural Network (Specific Model)	11	0.847	348739	317.9658357771261	7664053	0.44	6820	48	1122288	None
GCF_001439695.1	100.0	0.35	Neural Network (Specific Model)	11	0.886	176093	329.8060248645202	6997867	0.61	6274	95	559297	None
GCF_001442805.1	100.0	0.45	Neural Network (Specific Model)	11	0.85	6056618	349.6478729900265	6056618	0.67	4913	1	6056618	None
GCF_001456955.1	99.98	0.26	Neural Network (Specific Model)	11	0.889	475904	323.5172311348782	3666504	0.7	3366	15	749332	None
GCF_001475545.1	99.99	0.54	Neural Network (Specific Model)	11	0.906	44951	309.44022824536376	3585292	0.71	3505	209	150899	None
GCF_001482415.1	99.98	0.9	Neural Network (Specific Model)	11	0.864	307778	338.2049801515698	9741331	0.72	8313	92	760975	None
GCF_001514035.1	100.0	1.43	Neural Network (Specific Model)	11	0.874	463572	327.7967263879673	10159272	0.71	9042	98	745504	None
GCF_001514115.1	99.98	0.39	Neural Network (Specific Model)	11	0.856	373123	315.55879017013234	11669312	0.7	10580	98	1305607	None
